5.011872336272725e-8	7.186866531592528e11
6.30957344480193e-8	4.5109893806331885e11
7.943282347242822e-8	2.8586729450366064e11
1.e-7	1.797335971689368e11
1.2589254117941662e-7	1.1355839474712033e11
1.584893192461114e-7	7.138054809420526e10
1.9952623149688787e-7	4.503396640549925e10
2.5118864315095823e-7	2.846454221305375e10
3.162277660168379e-7	1.7930720021314224e10
3.981071705534969e-7	1.130549292271636e10
5.011872336272725e-7	7.146766618943961e9
6.30957344480193e-7	4.520354461137379e9
7.943282347242822e-7	2.845682069989997e9
1.e-6	1.789613949789418e9
1.2589254117941661e-6	1.1352537169851513e9
1.584893192461114e-6	7.145344701080785e8
1.995262314968883e-6	4.5335262363094366e8
2.5118864315095823e-6	2.843987869979397e8
3.162277660168379e-6	1.8022207400879934e8
3.981071705534969e-6	1.1307654791527963e8
5.011872336272725e-6	7.160591961031555e7
6.309573444801943e-6	4.5129990868584566e7
7.943282347242822e-6	2.8481396086765535e7
0.00001	1.7906251524663657e7
0.000012589254117941661	1.1301202360369889e7
0.00001584893192461114	7.144853754644813e6
0.00001995262314968883	4.502754002551262e6
0.000025118864315095822	2.8329403333287085e6
0.000031622776601683795	1.7946745970939847e6
0.000039810717055349695	1.1271388476269431e6
0.00005011872336272725	711253.1484603138
0.00006309573444801943	448982.95634102204
0.00007943282347242822	282238.9264472619
0.0001	178096.67696994336
0.00012589254117941688	112519.27045776109
0.00015848931924611142	70690.5493099169
0.00019952623149688788	44576.33574056103
0.0002511886431509582	27927.34169314304
0.00031622776601683794	17889.46615232168
0.00039810717055349773	11145.673379518306
0.0005011872336272725	6992.015310698904
0.0006309573444801943	4061.223824022758
0.0007943282347242822	2790.882868152029
0.001	1056.9766175478264
0.0012589254117941688	757.2252021133671
0.001584893192461114	597.7302966869435
0.001995262314968883	479.89569422439
0.002511886431509582	385.86146444120646
0.0031622776601683794	310.96623668787123
0.003981071705534978	250.5160944441371
0.005011872336272725	201.5352462834362
0.006309573444801942	161.8490644316046
0.00794328234724282	129.89773731084549
0.01	104.02153713632869
0.012589254117941687	83.43279910267849
0.01584893192461114	66.60118052546197
0.01995262314968883	53.3746030179514
0.025118864315095822	42.49377621635553
0.03162277660168379	34.05569561237314
0.039810717055349776	27.244601216813614
0.05011872336272725	21.84662766964499
0.06309573444801943	17.532624397136328
0.07943282347242822	14.078197569075872
0.1	11.387977029935927
