1.e-8	1.7907480990208202e10
1.2589254117941661e-8	1.1284609350403803e10
1.5848931924611143e-8	7.130703893923005e9
1.9952623149688786e-8	4.511342625747951e9
2.511886431509582e-8	2.838107960162492e9
3.162277660168379e-8	1.7839433517309911e9
3.981071705534969e-8	1.1302348572572477e9
5.011872336272725e-8	7.10963615208834e8
6.30957344480193e-8	4.5011569708981806e8
7.943282347242822e-8	2.823126465724913e8
1.e-7	1.784988573744398e8
1.2589254117941662e-7	1.1193160791500844e8
1.584893192461114e-7	7.09397859890267e7
1.9952623149688787e-7	4.47727950990278e7
2.5118864315095823e-7	2.8125653851662498e7
3.162277660168379e-7	1.7813969060545497e7
3.981071705534969e-7	1.1057494146712549e7
5.011872336272725e-7	7.008143728878061e6
6.30957344480193e-7	4.1419334973903378e6
7.943282347242822e-7	2.789142802702829e6
1.e-6	1.0524339697576975e6
1.2589254117941661e-6	765791.0993703537
1.584893192461114e-6	597398.118780152
1.995262314968883e-6	480924.73164887505
2.5118864315095823e-6	386645.73877730704
3.162277660168379e-6	311936.1307694644
3.981071705534969e-6	250808.10632150152
5.011872336272725e-6	201320.7350709574
6.309573444801943e-6	161799.89015053012
7.943282347242822e-6	130040.47095358602
0.00001	103569.00314843156
0.000012589254117941661	82967.03263064213
0.00001584893192461114	65989.84568284912
0.00001995262314968883	52725.831984606586
0.000025118864315095822	42135.07812679494
0.000031622776601683795	33590.63998807519
0.000039810717055349695	26808.372934602157
0.00005011872336272725	21287.69929196197
0.00006309573444801943	16818.895368444144
0.00007943282347242822	13365.503092270821
0.0001	10686.159986974235
0.00012589254117941688	8487.805937225216
0.00015848931924611142	6708.448515538067
0.00019952623149688788	5339.649165782984
0.0002511886431509582	4258.630496106803
0.00031622776601683794	3359.4337446298814
0.00039810717055349773	2679.089990395199
0.0005011872336272725	2137.7046141147293
0.0006309573444801943	1703.9913189291387
0.0007943282347242822	1346.1931401262611
0.001	1071.6415094178262
0.0012589254117941688	841.0816715126983
0.001584893192461114	672.86917586042
0.001995262314968883	535.4924429498722
0.002511886431509582	426.4343395938035
0.0031622776601683794	338.72214392329727
0.003981071705534978	269.1519256450115
0.005011872336272725	213.86740769226878
0.006309573444801942	170.0208123185306
0.00794328234724282	135.2941616156587
0.01	107.57967756617954
0.012589254117941687	85.58469876160095
0.01584893192461114	68.05715012313368
0.01995262314968883	54.16332208066402
0.025118864315095822	43.273728214493374
0.03162277660168379	34.403015418075036
0.039810717055349776	27.507417009801596
0.05011872336272725	21.95969580831382
0.06309573444801943	17.659361806557552
0.07943282347242822	14.131871762430016
0.1	11.44103604677903
