1.e-8	1.0518435860665104e8
1.2589254117941661e-8	7.625224229947336e7
1.5848931924611143e-8	5.972002612529455e7
1.9952623149688786e-8	4.8140284126815006e7
2.511886431509582e-8	3.871588585975701e7
3.162277660168379e-8	3.102669551188124e7
3.981071705534969e-8	2.4989523234369207e7
5.011872336272725e-8	2.0054764352259647e7
6.30957344480193e-8	1.6166772101656701e7
7.943282347242822e-8	1.293918032300029e7
1.e-7	1.0400307970592929e7
1.2589254117941662e-7	8.268672886381663e6
1.584893192461114e-7	6.574702249721945e6
1.9952623149688787e-7	5.274264159922717e6
2.5118864315095823e-7	4.19306402639601e6
3.162277660168379e-7	3.3268622773976233e6
3.981071705534969e-7	2.6612612577899387e6
5.011872336272725e-7	2.121883593926403e6
6.30957344480193e-7	1.6867097999267168e6
7.943282347242822e-7	1.3379543404224133e6
1.e-6	1.0704806478124857e6
1.2589254117941661e-6	845147.903563695
1.584893192461114e-6	674145.0560346798
1.995262314968883e-6	533370.3978502542
2.5118864315095823e-6	424401.5649445442
3.162277660168379e-6	339311.60630344664
3.981071705534969e-6	269759.3681346749
5.011872336272725e-6	213235.03986651136
6.309573444801943e-6	170458.86548655442
7.943282347242822e-6	135717.9995053414
0.00001	106862.88592111698
0.000012589254117941661	85290.05198837887
0.00001584893192461114	67491.65332454033
0.00001995262314968883	53619.12940593462
0.000025118864315095822	42755.85121543687
0.000031622776601683795	33965.93076971542
0.000039810717055349695	27008.81302461713
0.00005011872336272725	21440.855726608148
0.00006309573444801943	16918.910551533074
0.00007943282347242822	13422.915010781519
0.0001	10726.904262459664
0.00012589254117941688	8511.680449997446
0.00015848931924611142	6722.720924102791
0.00019952623149688788	5354.032609505812
0.0002511886431509582	4264.1089525815805
0.00031622776601683794	3362.411175875059
0.00039810717055349773	2681.1683330705405
0.0005011872336272725	2139.1179730168533
0.0006309573444801943	1704.8559433552216
0.0007943282347242822	1346.8142455136244
0.001	1072.0093836556166
0.0012589254117941688	841.4068953709133
0.001584893192461114	672.973026455833
0.001995262314968883	535.577649472596
0.002511886431509582	426.48973189368496
0.0031622776601683794	338.76664288914895
0.003981071705534978	269.1706754409392
0.005011872336272725	213.87981273980338
0.006309573444801942	170.03181001666118
0.00794328234724282	135.2991255228648
0.01	107.58221943724777
0.012589254117941687	85.58710970115526
0.01584893192461114	68.05873814795841
0.01995262314968883	54.16440210653389
0.025118864315095822	43.274295010293706
0.03162277660168379	34.40334367355501
0.039810717055349776	27.507700725841183
0.05011872336272725	21.95980756566605
0.06309573444801943	17.659482249720988
0.07943282347242822	14.131924905110528
0.1	11.441085298931597
